Sr.No,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
80,Iceland,2575.9754361249866,3250.9476945122515,4013.790223618968,5416.955022101859,7038.081995909291,6451.693722035375,7580.107137027934,9953.305406080572,11231.475783186723,12634.036538564536,14813.568893650903,15128.962279897052,13703.788157604306,11664.244686840071,11951.24100397065,12352.395835883677,16394.131909804142,22437.40949035906,24434.664852303056,22417.50470353963,25365.71416874784,26782.815513969013,27102.97543043373,23561.308060008712,24000.32403112071,26612.412120226476,27592.20126060962,27895.73071522939,31003.11392870276,32353.052009918247,32067.087154919638,28870.08926880261,32378.259902957845,39438.5652405432,47288.486156738836,56738.4733024618,57438.47979838227,69431.769445068,56889.412088718316,41262.28418052831,43197.41251375061,47672.898954665114,45957.86058759071,49765.0189964686,54533.76890128044,52912.494771615886,61944.34506874932,71961.53203851887,74404.72645126643,68412.2016810945,58815.35622358035,69115.63900141191,75260.4052338833
81,India,111.96831808009333,117.3659314251534,124.81029427316697,145.69748028237944,160.6928945667578,163.16186374821953,160.7395776238903,182.66389981968794,206.40978332141762,223.21040216187674,268.40585040840074,279.91647167318104,280.3068367458517,298.822955652187,290.9262499522397,294.8350538432133,316.40678210440495,342.2566634128746,370.0420823802898,356.8184176462334,378.12466402312475,327.5809250006573,323.60223119050517,310.11325481259377,346.491777992465,385.5550831869082,400.3401248762106,424.553612035709,420.53622384393407,443.81655475771277,449.35155057899067,454.7470200286695,466.8747432657448,536.4796109966097,618.8074228431539,713.306741527121,800.9957464425995,995.8246996839994,1050.3302921854586,1074.850493439497,1345.8015998909,1488.459342080125,1460.0987861334777,1484.7851359612407,1562.7804516383007,1622.8081946628374,1711.1375921024726,1937.924538531212,2018.400292469425,2064.0512908052497,1916.4593444098227,2255.8666848583334,2445.390240636527
82,Indonesia,90.16643659033197,92.18295087098704,105.3846633248502,151.92854100388612,234.82717465228944,270.37125559729884,322.6427326695331,386.9768592220057,424.2667390309168,413.7443154324217,569.758493658471,706.5526829177097,708.8467376878015,626.3039002321717,628.759512687163,613.7343033382754,551.4745973454716,513.0499353159464,588.7447930336137,660.498131418557,731.7903224860047,805.5174996920172,859.5021574609638,960.038952776739,1057.2001127636572,1188.4638362287965,1315.4012399578128,1228.3292527219241,534.9677890026895,776.1994654931065,820.7606920118141,786.8369448191164,946.4367060604897,1120.531995848817,1210.3331741150903,1330.266647502487,1674.599411543394,1959.4477677739578,2283.188054876215,2384.0237317186275,3094.443078550567,3613.8008883484504,3668.2120835012315,3602.885516806293,3476.6248543286556,3322.581679076556,3558.8188517428725,3839.785074636737,3902.6616754269257,4151.227554541349,3895.6181520509476,4334.215982603137,4787.999307651344
83,Iran (Islamic Republic of),385.81226563185504,469.08351208066034,569.6636790256762,874.0514153421773,1448.340170671303,1587.628874298079,2019.3976175990042,2309.1074933892955,2166.2568726385257,2428.8515065009788,2482.237800945912,2536.038200478749,2992.736726511334,3586.2304399775167,3629.38670041683,1613.3503527198625,1504.5349017140827,1733.8748744144882,1772.5070383478687,1697.222779399247,1727.1439487586244,1812.5482487676272,1847.5881108822346,1995.4603419511,1906.6988412212904,1881.1547320382647,2038.08170423737,1871.1571232700333,1781.757167861634,1830.9035074073445,1702.890139298137,1822.5938982586858,2228.6727292150276,2283.224875909088,2751.7928238031113,3261.4718461205302,3817.3393159723005,4996.501655751078,5870.903751176865,5911.794201850191,6949.40647707647,8508.533691166807,8386.56327861402,7360.991720528465,5907.765574232487,5100.940322370052,5594.81700641,5960.70714697256,3703.4605154805536,3610.1549943419304,3748.2000193027598,4075.4863437444324,4495.146986730662
84,Iraq,335.1830696981628,363.8734910969901,353.1714232881082,428.16555777483205,487.6547345429244,589.7398431865661,726.7540691867255,760.7289052072819,931.20388636166,1210.6945434341062,1284.7343863988765,1119.541346723436,1143.355058460947,1057.7915008534608,1064.108260878739,1071.3221958426639,1152.958958530698,1372.1925730634293,1430.4052601551798,1319.2702273675982,1352.158543975439,468.61568828139804,537.2727277763661,365.636436943613,278.68872571771004,232.14357999464002,394.14805481925384,417.51131594282333,515.8285040847047,871.0805400405527,959.9762508945438,972.7613719929636,928.9569113226955,855.0514811486107,1315.1335518236508,1740.6683300621335,2241.9661723327854,3099.696432315092,4231.530588830079,4246.942781495284,4430.426241895183,5736.898958972388,6437.459098443515,6612.9022521023435,6215.986033140286,4416.942922819169,4305.202701546305,4725.193370831149,5601.467061027054,5621.1816949175245,4251.337242871579,4770.835339579004,5937.195470652477
85,Ireland,1496.5580977312459,1717.059346218714,2096.2761889092103,2443.3530853693755,2538.922014506367,3003.319568129118,2948.9063437934933,3456.0451254440522,4431.478318289522,5465.471479875818,6412.548001802866,6035.505398543259,6222.319674979275,5979.2726661542465,5759.674426909562,6067.230291801282,8167.785689185151,9653.473621781319,10797.793049640193,11265.235727763156,14147.013914871843,14205.767111626074,15849.306700346679,14782.89073620002,16041.709556679987,19316.14004637272,21013.132549613576,22762.58428437093,24519.584690954394,26575.277296691038,26521.638447107307,28532.4016842953,32866.71779036701,41503.76238375978,48121.62763570768,51390.83312372549,54778.039533455136,61865.32132898779,61615.66059975974,52334.70329511961,48998.363376160065,52559.71069112783,49321.75054696049,51874.81264316211,56107.120281471514,62636.45650659444,63267.60070537036,70673.12043716699,79986.09973157773,81481.09923743273,86655.5551595583,102955.80106929353,105993.2727734858
86,Israel,2070.677796836603,2110.015829782371,2681.1322425955946,3348.1915670355743,4428.617983995867,4277.697796732816,4403.203890014018,4679.657236909164,4534.51140611505,5738.688333490006,6399.577828618008,6660.001415666292,7135.056783458703,7783.933360097439,7126.602111170833,6552.65638495066,7909.523339579427,9250.9892399803,11006.55392292992,10654.661001022761,12241.88013737645,13618.97688618457,14831.90076223852,14524.169674674766,16092.46183332835,19221.063988227317,20466.533197035627,20763.080919088912,20505.787653473064,20214.31455591425,22270.623503861352,21581.100219967168,19672.913892949677,20277.26649175441,21209.8142767844,21909.545439163594,23231.964712091903,26477.16531098738,31175.39321957112,29508.39236386634,32600.736465948998,35846.52795928844,34630.626139375854,38520.51711952228,39941.23126175294,37803.75658576895,39338.14875842347,42991.61956217449,44362.508333815844,46428.47444333577,47014.69059966373,55023.230066005875,58086.35748708895
87,Italy,2126.6279994045362,2324.492511287134,2690.168954540074,3227.2515486769,3645.246922187571,4133.248605811006,4057.410184429844,4628.734398401618,5638.449566238793,7021.0185725566025,8472.244013617576,7618.74975906486,7550.73349271458,7826.367914431602,7733.812811522223,7984.21581089019,11305.87074755545,14224.782311907558,15732.29618966649,16374.553064785376,20813.17059437496,21941.826216991616,23229.277126559417,18725.658720476924,19324.85727593163,20650.366466506366,23066.90446691715,21816.351829738178,22306.18671243857,21985.879020814136,20079.011739618734,20475.524112205818,22252.215525989508,27411.063575375047,31166.345189290205,31915.499488684385,33336.01165247301,37601.84199428935,40506.14996944834,36786.5240549018,35672.52500101811,38183.33519758744,34674.730098011045,35503.615543382686,35793.004334692756,30480.00435708744,31201.602371682064,32694.406225140945,34936.91364094196,33674.39875245384,31889.801199949867,36383.32763138482,34672.09114107143
88,Jamaica,933.5678532046875,1007.1411605991403,1207.1984813303318,1218.9302706203373,1491.5484311447685,1771.0903946397639,1812.5227162884976,1961.2971425371575,1576.5173600012251,1431.9953368829456,1556.0278264920894,1705.2046034119485,1856.9993577208134,2010.2935790581812,1300.1372191234695,1136.4339103307834,1358.7023718599594,1609.97243759651,1867.15171237643,2127.2639186809943,2206.086287105687,1955.719064118854,1734.4483599192588,2212.256411485629,2194.911198977027,2621.1819950221347,2919.1477631541234,3287.746786296373,3410.427760052434,3423.008643256182,3447.3057770826526,3502.212246878929,3683.8904830490424,3557.2025918486197,3819.283132583155,4200.3864412969,4435.574300068158,4738.448935384136,5056.259176612192,4452.121239859483,4835.789563871337,5259.993187286328,5365.175469743093,5151.770347351705,4991.563364776097,5080.687974625592,5022.702262029696,5273.149060977812,5594.493348335328,5626.1691870020595,4897.265870289478,5183.580141575789,6047.216552526051
89,Japan,2016.8427523122252,2248.8366175491133,2938.736927037627,3939.504115596693,4317.064800391684,4639.57207343801,5158.746362450389,6286.182090335743,8752.409044732312,9035.306132493,9397.605670033447,10296.754709911174,9525.909763715561,10378.86989761264,10943.584884379918,11549.733661102953,17081.157774260024,20715.070503481165,25014.05770374299,24782.167099641014,25328.731807360018,28889.3818712683,31410.005043005443,35696.10177556545,39952.25757307843,44211.029407680995,39159.6389174816,35646.44787450879,32447.27201937524,36632.1339555176,39181.45010423347,34428.716143930375,32857.72117420711,35446.899380991264,38326.0446978524,37805.3836724195,35977.9882465171,35777.49906074884,39871.75038702952,41286.41789045047,44955.719082769516,48693.701579288965,49058.91331116733,40823.716380678336,38414.80883043711,34930.43663549547,39400.94226403597,38928.952603667974,39925.91472403238,40686.26776488963,40311.38352836518,40168.80755725202,34143.73654606242
90,Jordan,392.749626510884,399.0925844646828,426.2668307614637,470.8588664228418,526.2252030927599,667.052213859856,834.6575764408902,996.268513433009,1276.8017466894269,1496.531548645633,1866.7158276949858,1913.222430219082,1951.036793634008,1951.710972319248,1904.715888108908,1918.6260702764314,2213.7979099767836,2232.11676162064,1976.0226329998254,1285.8233685539428,1191.1090773622745,1179.4274995243372,1418.4789384342885,1418.33821648983,1503.3073877627633,1557.1816400314049,1550.1894222144365,1578.5078981218073,1684.2796220460402,1697.5213926095357,1725.568582930752,1792.6575190196324,1873.096074056039,1948.3442632630579,2126.999577260902,2286.0845749793216,2555.6411103909404,2725.6964868925984,3416.1260678523936,3618.892626825758,3914.701233898727,4152.493982372487,4386.461815819648,4477.618325833697,4255.894309779613,4064.253016370333,4003.4047486732884,4073.1164036981845,4146.407295820336,4159.671441750038,3987.683617336452,4046.983884726476,4204.559939164307
91,Kenya,240.47556977197223,256.96839243330294,278.2041418606393,316.9149448159154,365.21880680577164,387.32880371162054,399.6276474451238,499.7296748492053,571.6730660315254,633.3109710934245,711.8029705861267,647.3172537121364,601.0741552390673,538.5069978161258,537.3000993778894,513.0756288703423,583.9473675809668,620.6784672924915,640.574333707558,605.7488620192524,598.9884326645002,546.7658708660491,524.3250416779852,353.47514371996925,437.0262236719694,547.2937630915949,545.0798962392129,577.7348151397774,604.7816171598283,536.9882300798358,513.6249677816219,513.2982407051264,504.38244414293524,554.9236927518302,581.6091127765965,657.2908998012808,766.2131954168957,920.4610937582967,1003.5239454499083,1049.1217875917569,1093.6396277573629,1099.3155313575219,1298.3325893840408,1376.8297247272646,1489.9203442132452,1496.6556329267723,1562.0765081062555,1675.973652073762,1845.7834128583559,1970.0800629653995,1936.2507516604505,2069.6611365141775,2099.298568410548
92,Kiribati,351.61202210613055,343.3313063268549,400.84667154184444,604.6770820289181,1021.0796246014748,926.7480315251431,652.5503896244774,580.74423862947,638.4321488318218,568.3372786223995,535.6037253309441,557.0368896171237,506.833143268865,472.1128865172127,513.9044337946411,381.5380564084748,370.17873530880024,410.5559100987969,519.77322449385,497.8004287761692,470.64041701580817,577.3052858706791,826.9318289882417,781.1904495286246,871.7013392890223,853.9033062122317,994.8184873312946,950.0293993094465,879.881844211117,887.585154254196,840.9573564963217,716.0902965770453,797.9210842017728,998.9337153731694,1063.878605688298,1142.3378382145838,1103.080957560822,1303.741036714691,1356.6418755086142,1249.3024827839358,1438.0804657281196,1644.4072117190797,1698.9187457761095,1628.6420754299686,1546.8817276808077,1459.1433927408966,1506.134282453704,1563.4671398698183,1605.028704391685,1411.9407285483098,1404.7511601299313,1764.9344861010507,1704.3947909174829
93,Kuwait,3578.5363173392343,4519.393942578307,4867.119369825876,5569.231775327965,12619.556366072116,10963.433981412367,11224.915052685523,11337.047572928748,11664.121745003538,17524.87205021551,19205.565660083015,16051.112683306206,13057.525876013786,12021.462281765931,11963.45596615805,11353.32775283472,9097.46869853358,10919.087264853582,9717.285325561543,11001.818034453056,11027.762622789558,8222.644120940644,12259.93770040376,14487.094786161286,15147.91833980794,16042.599967382903,18488.670492776517,17230.625917252513,14259.274350968044,16045.036281582254,19493.40908093959,17517.725185654046,18626.759498640244,22780.80008003809,27600.29705565021,36144.68854406989,42971.39219984806,45730.367480138215,55595.68912843627,37905.90170723726,39212.39819727141,48997.87265661901,51270.832955417056,47762.722316676685,43241.41801003839,29314.940959718795,27026.648196081078,29258.289476107806,32012.135280257677,30666.220367346436,24297.70114594342,32324.602843669087,41079.48320887616
94,Lao People's DR,44.52136540527323,47.93905396816682,50.4929647203335,56.51534067330185,62.34309568435181,71.07423868144944,75.71207394223713,77.4579727683394,82.35569312902786,85.89919307580989,101.0340383990453,124.77001399047879,138.46620603331746,146.79825625221574,158.69230528227783,167.33792996411296,174.0790178162983,170.89741394872405,168.46521970527928,194.26064898950256,209.01781301549545,241.428969344768,269.4063744978404,296.0347038848315,334.56427525968576,375.9375109104217,387.1188975822345,353.3384543315718,255.25202692392313,283.7908072310538,332.5495083477722,331.0608755459851,340.1415343671796,383.9434601888724,446.73431183226495,503.39404909184407,606.3952753863571,756.4550792988824,934.141669554175,972.2335081458137,1156.5660626299345,1388.5713768845308,1565.7802318460385,1809.225968075695,1982.8906701453086,2120.164695013359,2293.5509973076037,2439.462411609648,2553.3604179214976,2598.5057947226232,2611.6856070814374,2568.9240823807922,2040.341674660103
